Ac-223,0.003243243,0.639,5.86
Nb-95,0.115945946,9.03,26.8
Nb-95m,0.046216216,0.0101,0.929
Nb-96,0.367567568,9.31,30.9
Nb-97,0.101891892,7.38,22.3
Nb-98m,0.408108108,11,36.1
Nb-99,0.054324324,0.0222,0.565
Nb-99m,0.09972973,14.2,51.6
Nd-134,0.08972973,2,13.8
Nd-135,0.200810811,3.92,15.9
Nd-136,0.055405405,1.02,14.8
Nd-137,0.184594595,6.54,28.7
Nd-138,0.016135135,0.0468,0.697
Nd-139,0.074594595,4.73,19.8
Nd-139m,0.244864865,8.79,31.4
Nd-140,0.013621622,0.0374,0.118
Nd-141,0.020675676,0.0934,13.7
Nd-141m,0.105945946,8.76,26.2
Nd-147,0.025162162,1.48,11.9
Nd-149,0.057297297,1.7,11.6
Nd-151,0.123513514,7.92,33.4
Nd-152,0.02972973,1.04,4.98
Ne-19,0.158378378,4.95,15.1
Ne-24,0.083513514,4.69,15.4
Ni-56,0.252702703,7.46,28.3
Ni-57,0.268378378,12.5,44.7
Ni-65,0.076486486,15.7,47.3
Np-232,0.209459459,4.63,25.3
Np-233,0.027027027,0.023,0.554
Np-234,0.172972973,11.9,45.1
Np-235,0.014540541,0.007,0.0233
Np-236,0.07972973,0.0119,0.356
Np-236m,0.016972973,0.0188,0.703
Np-237,0.032432432,0.0091,0.0552
Np-238,0.099189189,9.96,34.3
Np-239,0.046486486,0.0674,1.77
Np-240,0.194324324,5.14,25.4
Np-240m,0.06,4.95,23
Np-241,0.011054054,0.0318,1.06
Np-242,0.038918919,12.6,42.7
Np-242m,0.175405405,5.4,26.3
O-14,0.42972973,12.4,50.5
O-15,0.158378378,4.95,15.1
O-19,0.128648649,11.9,44.2
Os-180,0.025108108,0.321,10.8
Os-181,0.197027027,9.03,36
Os-182,0.064864865,2.46,12.5
Os-183,0.093513514,2.55,13.8
Os-183m,0.144594595,12.4,38.7
Os-185,0.105405405,6.89,22.4
Os-190m,0.242432432,4.11,15.4
Os-191,0.010918919,0.227,0.715
Os-191m,0.000840541,0.162,0.531
Os-193,0.009837838,2,10.5
Os-194,0.00072973,0.0582,0.184
Os-196,0.011918919,1.91,10.4
P-30,0.158648649,4.96,15.2
Pa-227,0.014405405,0.00952,0.174
Pa-228,0.241621622,5.73,30.4
Pa-229,0.025756757,0.0143,0.321
Pa-230,0.126216216,5,26.6
Pa-231,0.033513514,0.00972,0.761
Pa-232,0.161081081,7.05,28.5
Pa-233,0.053513514,0.304,4.31
Pa-234,0.255135135,6.33,28.8
Pa-234m,0.002205405,9.33,33.3
Pa-236,0.141621622,9.68,39.2
Pa-237,0.092432432,8.53,27.6
Pb-194,0.152972973,8.39,36.8
Pb-195m,0.247567568,5.39,23
Pb-196,0.072432432,2.37,13.8
Pb-197,0.213783784,9.92,40.1
Pb-197m,0.173783784,4.87,23.3
Pb-198,0.063783784,1.87,11.5
Pb-199,0.145945946,8.66,38.8
Pb-200,0.028108108,0.49,3.33
Pb-201,0.111351351,4.26,23.9
Pb-201m,0.055945946,6.35,20.1
Pb-202m,0.3,7.85,27.8
Pb-203,0.045405405,1.08,4.4
Pb-204m,0.308108108,8.89,30.3
Pb-210,0.002494595,0.00875,0.073
Pb-211,0.00972973,6.25,23.8
Pb-212,0.021405405,0.756,2.88
Pb-214,0.038648649,1.88,7.48
Pd-100,0.082972973,0.0106,0.164
Pd-101,0.118378378,0.0336,12.6
Pd-103,0.038108108,0.00811,0.0267
Pd-109m,0.028378378,0.143,1.39
Pd-109,0.017540541,0.0112,0.0378
Pd-111,0.007108108,8.13,33.1
Pd-112,0.019405405,0.00716,0.0235
Pd-114,0.004108108,0.689,3.56
Pd-96,0.242702703,5.98,25.1
Pd-97,0.348648649,8.16,37.2
Pd-98,0.105405405,0.517,16.3
Pd-99,0.207837838,5.42,27.9
Pm-136,0.416216216,5.86,21.3
Pm-137m,0.275675676,4.57,19.9
Pm-139,0.145945946,5.11,18
Pm-140m,0.456756757,7.7,28
Pm-140,0.162432432,5.33,17.5
Pm-141,0.114054054,5.87,23.3
Pm-142,0.133243243,5.15,17
Pm-143,0.056216216,5.69,23
Pm-144,0.248648649,6.34,20.6
Pm-145,0.012864865,0.0418,0.136
Pm-146,0.120540541,5.52,20.2
Pm-148,0.081351351,12.1,41.4
Pm-148m,0.305405405,6.68,22.3
Pm-149,0.001781081,1.96,10.3
Pm-150,0.207567568,10.5,40.1
Pm-151,0.051351351,2.3,13.7
Pm-152m,0.218108108,8.38,37
Pm-152,0.041351351,10.3,36.7
Pm-153,0.014243243,0.176,1.93
Pm-154,0.238378378,15.7,49.4
Pm-154m,0.252432432,11.3,42.7
Po-203,0.235945946,10.6,36.7
Po-204,0.175405405,6.35,28.1
Po-205,0.229459459,10.9,36.2
Po-206,0.180810811,6.42,27.7
Po-207,0.189459459,9.86,33.3
Po-209,0.000897297,5.83,27.8
Po-211,0.00122973,8.61,27.5
Po-212m,0.009432432,17.4,57.8
Po-214,1.24865E-05,9.67,28.6
Po-215,2.72973E-05,3.7,11.4
Pr-134,0.472972973,6.12,24.8
Pr-134m,0.335135135,7.09,32.1
Pr-135,0.142162162,4.13,17.6
Pr-136,0.316216216,7.31,29.7
Pr-137,0.063783784,4.3,18.2
Pr-138,0.128648649,4.93,15.8
Pr-138m,0.378378378,8.24,30.4
Pr-139,0.029189189,1.28,14.2
Pr-140,0.08972973,4.47,15
Pr-142,0.007648649,18.6,53.2
Pr-144,0.003783784,14.2,48.5
Pr-144m,0.005567568,0.0405,0.151
Pr-145,0.002686486,9.14,30.3
Pr-146,0.14,11,42.9
Pr-147,0.081621622,4.51,26.3
Pr-148,0.138648649,9.44,39.8
Pr-148m,0.140810811,4.29,20.4
Pt-184,0.106216216,2.01,14.2
Pt-186,0.103243243,5.82,21
Pt-187,0.090540541,4.19,23.2
Pt-188,0.029189189,0.617,4.94
Pt-189,0.071351351,4.06,21.5
Pt-191,0.043513514,1.56,10.6
Pt-193m,0.001445946,0.188,0.62
Pt-195m,0.010108108,0.186,0.63
Pt-197,0.003108108,0.355,1.32
Pt-197m,0.011675676,0.754,5.19
Pt-199,0.03027027,4.43,16.9
Pt-200,0.008162162,0.413,2.53
Pu-232,0.019243243,0.0213,0.415
Pu-234,0.022702703,0.0185,0.391
Pu-235,0.032972973,0.0178,0.506
Pu-236,0.005648649,0.00694,0.0229
Pu-237,0.024081081,0.0126,0.278
Pu-238,0.005189189,0.00693,0.0228
Pu-239,0.002135135,0.00694,0.0229
Pu-240,0.004891892,0.00693,0.0228
Pu-242,0.004189189,0.00693,0.0228
Pu-243,0.007891892,0.0181,0.804
Pu-244,0.005945946,0.0526,26.7
Pu-245,0.065405405,4.05,21.4
Pu-246,0.036756757,0.0637,1.17
Ra-219,0.025675676,1.76,6.75
Ra-220,0.000721622,4.12,12.7
Ra-221,0.006648649,0.211,1.14
Ra-222,0.001375676,1.94,6.18
Ra-223,0.020810811,0.69,4.22
Ra-224,0.001505405,0.952,2.98
Ra-225,0.011216216,0.0119,0.0904
Ra-226,0.001064865,0.555,1.72
Ra-227,0.047837838,0.0394,5.82
Ra-228,0.013162162,0.00651,0.0213
Ra-230,0.017243243,0.362,6.73
Rb-77,0.233243243,5.48,20.3
Rb-78m,0.456756757,8.44,35.4
Rb-78,0.510810811,11.2,48.4
Rb-79,0.218648649,4.87,17.1
Rb-80,0.184324324,5.21,16.1
Rb-81,0.077297297,4.96,16.2
Rb-81m,0.004,3.46,20.2
Rb-82,0.171081081,5.3,16.8
Rb-82m,0.432432432,9.24,31.3
Rb-83,0.075135135,5.28,16.1
Rb-84,0.135675676,8.47,27.9
Rb-84m,0.057027027,1.76,8.58
Rb-86m,0.084594595,5.68,17.2
Rb-86,0.013378378,13.5,39.3
Rb-88,0.081621622,17.5,53.2
Rb-89,0.3,15.6,47.5
Rb-90,0.224324324,17.9,56.1
Rb-90m,0.402702703,16,50.9
Re-178,0.226486486,9.56,42.3
Re-179,0.156216216,5.64,32.3
Re-180,0.177297297,9.47,31.4
Re-181,0.120540541,4.26,22.6
Re-182,0.254864865,7.5,37.1
Re-182m,0.171891892,12.2,41.1
Re-183,0.022891892,0.248,1.34
Re-184,0.132702703,9.13,29.7
Re-184m,0.055675676,3.7,24.3
Re-186,0.002783784,0.268,0.918
Re-186m,0.002694595,0.103,0.386
Re-188,0.008540541,2.54,21.7
Re-188m,0.009702703,0.171,0.552
Re-189,0.007945946,1,5.5
Re-190,0.201351351,4.98,20.7
Re-190m,0.13972973,4.51,18.6
Rh-100m,0.055135135,0.0106,1.14
Rh-100,0.408108108,10.9,44.8
Rh-101,0.086756757,0.0331,1.42
Rh-101m,0.084594595,0.125,4.39
Rh-102,0.103513514,3.11,15.1
Rh-102m,0.367567568,6.27,24.8
Rh-103m,0.004054054,0.00813,0.0269
Rh-104,0.002040541,5.21,18.1
Rh-104m,0.042162162,0.00995,0.0581
Rh-105,0.011891892,1.83,5.9
Rh-106,0.031081081,6.29,21
Rh-106m,0.418918919,8.97,32.8
Rh-107,0.048108108,2.03,7.34
Rh-108,0.049189189,4.55,15.2
Rh-109,0.04972973,1.54,6.43
Rh-94,0.532432432,10.3,39.3
Rh-95,0.372972973,9.54,36.9
Rh-95m,0.126486486,7.45,31.5
Rh-96,0.591891892,8.39,29.6
Rh-96m,0.199189189,8.54,34.9
Rh-97,0.232432432,5.42,23.4
Rh-97m,0.321621622,10.8,46.6
Rh-98,0.278378378,6.39,22.1
Rh-99,0.143513514,1.01,12.3
Rh-99m,0.137297297,2.43,18.9
Rn-207,0.149189189,5.23,21.8
Rn-209,0.173513514,6.98,31
Rn-210,0.009216216,5.83,24.1
Rn-211,0.272972973,9.92,35
Rn-212,5.16216E-05,7.72,23
Rn-218,0.000116757,6.62,19.9
Rn-219,0.008837838,1.85,7.18
Rn-220,9.7027E-05,5.57,16.9
Rn-222,6.02703E-05,4.94,15.1
Rn-223,0.052972973,5.83,23.9
Ru-103,0.077567568,4.79,14.8
Ru-105,0.12,5.85,21.9
Ru-107,0.050810811,8.02,32.9
Ru-108,0.011972973,0.257,1.15
Ru-92,0.389189189,2.7,24
Ru-94,0.125675676,1.59,15.5
Ru-95,0.221621622,5.14,29.2
Ru-97,0.082972973,0.0233,1.93
S-37,0.313513514,22.4,64.7
S-38,0.20972973,20.7,58.9
Sb-111,0.233513514,4.89,18.3
Sb-113,0.205135135,4.73,16.6
Sb-114,0.389189189,10.1,38.3
Sb-115,0.155135135,4.1,14.8
Sb-116,0.332432432,11,41.2
Sb-116m,0.481081081,9.53,36.2
Sb-117,0.055405405,0.0556,1.41
Sb-118,0.131081081,4.78,16
Sb-118m,0.421621622,9.82,37.8
Sb-119,0.036756757,0.0165,0.049
Sb-120,0.085675676,3.59,14.6
Sb-120m,0.386486486,10.2,37.1
Sb-122m,0.034864865,0.025,0.178
Sb-122,0.069459459,6.02,18.8
Sb-124,0.258648649,11.7,42.2
Sb-124m,0.067837838,6.21,19.2
Sb-125,0.081891892,3.22,14.6
Sb-126,0.421621622,7.09,23
Sb-126m,0.237567568,6.35,21
Sb-127,0.107027027,6.21,21.4
Sb-128,0.47027027,7.51,25.1
Sb-128m,0.289189189,7.27,25.1
Sb-129,0.211081081,10.9,36.1
Sb-130m,0.4,10.1,32.2
Sb-130,0.486486486,8.41,30.3
Sb-131,0.291891892,12.5,41
Sb-133,0.367567568,15.1,47.4
Sc-42m,0.6,10.1,40
Sc-43,0.152702703,4.7,14.7
Sc-44,0.316216216,8.49,32.1
Sc-44m,0.04027027,1.63,8.43
Sc-46,0.291891892,12.5,37
Sc-47,0.014432432,0.492,1.33
Sc-48,0.478378378,13.9,41
Sc-49,0.000133514,19.6,55.8
Sc-50,0.445945946,13.7,44.8
Se-70,0.111081081,3.86,13.7
Se-71,0.24,6.26,23.8
Se-72,0.007162162,0.068,0.214
Se-73,0.167567568,3.71,13.1
Se-73m,0.04027027,4.81,15.9
Se-75,0.054864865,0.985,4.32
Se-77m,0.011486486,0.502,1.36
Se-79m,0.001110811,0.23,0.672
Se-81,0.0012,3.54,18.4
Se-81m,0.001678378,0.251,0.745
Se-83m,0.137837838,12.4,41.6
Se-83,0.37027027,9.64,39
Se-84,0.064864865,3.3,10.3
Si-31,0.000123243,15.9,45.9
Sm-139,0.221081081,5.07,20.7
Sm-140,0.08972973,5.59,28.2
Sm-141,0.211351351,6.16,27.7
Sm-141m,0.289189189,7.36,31.2
Sm-142,0.023648649,1.08,12.2
Sm-143,0.085135135,4.79,16.7
Sm-143m,0.104324324,8.71,26.1
Sm-145,0.022621622,0.0475,0.158
Sm-151,1.65946E-05,0.0093,0.0298
Sm-153,0.013,0.0876,0.432
Sm-155,0.014621622,0.232,1.13
Sm-156,0.018189189,0.477,2.07
Sm-157,0.061081081,2.77,26
Sn-106,0.211081081,4.29,23.1
Sn-108,0.136486486,1.65,12
Sn-109,0.327027027,12.4,44.8
Sn-110,0.072972973,0.337,3.4
Sn-111,0.092972973,4.43,23.5
Sn-113,0.032702703,0.0153,0.0494
Sn-113m,0.020513514,0.017,0.0506
Sn-117m,0.045675676,0.0567,0.864
Sn-119m,0.02427027,0.0159,0.0475
Sn-121m,0.005918919,0.0197,0.0592
Sn-123,0.000983784,13.6,39.6
Sn-123m,0.022243243,0.385,1.25
Sn-125m,0.052702703,2.21,7.72
Sn-125,0.047567568,12.7,39.5
Sn-126,0.020351351,0.0271,0.494
Sn-127m,0.085945946,5.8,22.2
Sn-127,0.27,11.9,40
Sn-128,0.139189189,1.6,12.4
Sn-129,0.148918919,9.07,30.8
Sn-130,0.157027027,4.15,21.7
Sn-130m,0.139459459,8.74,34.4
Sr-79,0.183783784,4.33,14.5
Sr-80,0.066756757,4.98,16.7
Sr-81,0.21027027,4.73,17
Sr-82,0.000805405,0.00633,0.0207
Sr-83,0.122702703,6.82,25.6
Sr-85,0.077297297,4.93,15.2
Sr-85m,0.031081081,0.875,2.73
Sr-87m,0.050540541,2.81,8.99
Sr-91,0.104324324,10.7,33.1
Sr-92,0.182972973,16.3,48
Sr-93,0.321621622,10.7,38.2
Sr-94,0.193513514,16.8,49.2
Ta-170,0.161621622,5.33,19.5
Ta-172,0.244324324,8.76,35.7
Ta-173,0.084594595,6.56,32.9
Ta-174,0.139189189,6.54,33.4
Ta-175,0.156216216,9.53,41.3
Ta-176,0.297297297,15.3,48.9
Ta-177,0.010756757,0.165,1.98
Ta-178,0.018324324,2.03,29.6
Ta-178m,0.174054054,1.7,7.53
Ta-179,0.004162162,0.118,0.384
Ta-180,0.007810811,0.125,0.408
Ta-182,0.182432432,12.8,41.1
Ta-182m,0.037297297,0.405,1.65
Ta-183,0.043243243,0.663,3.68
Ta-184,0.234324324,5.06,24.2
Ta-185,0.021648649,0.56,4.45
Ta-186,0.212432432,4.85,21
Tb-146,0.497297297,12.5,45.1
Tb-147m,0.263513514,13.5,46.6
Tb-147,0.316216216,10.5,37.8
Tb-148m,0.478378378,7.31,25.6
Tb-148,0.337837838,9.21,35.2
Tb-149m,0.211891892,7.71,25.6
Tb-149,0.196486486,8.09,35.3
Tb-150m,0.391891892,5.84,19.8
Tb-150,0.32972973,11.2,43.8
Tb-151,0.154324324,3.82,20.3
Tb-151m,0.014432432,2.47,16.6
Tb-152m,0.12,2.58,14.9
Tb-152,0.211891892,7.95,38.3
Tb-153,0.054594595,1.38,17.3
Tb-154,0.3,15.3,50.8
Tb-155,0.031621622,0.178,1.73
Tb-156,0.283783784,8.96,36.8
Tb-156m,0.008027027,0.0839,0.266
Tb-156n,0.000835135,0.0743,0.268
Tb-157,0.001348649,0.0598,0.191
Tb-158,0.123243243,9.65,32.5
Tb-160,0.164594595,10.5,35.5
Tb-161,0.015432432,0.0283,0.187
Tb-162,0.164864865,6.88,27.6
Tb-163,0.121621622,3.48,12.6
Tb-164,0.351351351,9.26,34.9
Tb-165,0.116216216,14.1,45.1
Tc-101,0.051621622,2.02,7.71
Tc-102m,0.340540541,11.4,43.4
Tc-102,0.011837838,7.35,30.2
Tc-104,0.3,11.3,46.2
Tc-105,0.123513514,5.49,32
Tc-91,0.340540541,9.7,42.1
Tc-91m,0.21972973,5.45,18.4
Tc-92,0.562162162,8.1,35.5
Tc-93,0.26027027,11.6,44.4
Tc-93m,0.139189189,8.47,47.2
Tc-94,0.445945946,8.03,27.6
Tc-94m,0.3,7.96,30.5
Tc-95,0.171621622,4.62,23.5
Tc-95m,0.154324324,2.23,19.6
Tc-96,0.427027027,8.26,28.3
Tc-96m,0.030540541,0.0114,10.7
Tc-97,0.050810811,0.00695,0.0228
Tc-97m,0.035135135,0.00725,0.0239
Tc-98,0.215945946,7.96,23.9
Tc-99m,0.021486486,0.234,0.905
Te-113,0.321621622,8.59,34.7
Te-114,0.210810811,7.63,37.1
Te-115,0.332432432,8.72,34.7
Te-115m,0.381081081,9.99,38.1
Te-116,0.053513514,0.0288,3.15
Te-117,0.235945946,9.09,36.5
Te-118,0.026243243,0.019,0.0559
Te-119,0.138918919,5.72,23
Te-119m,0.235945946,9.85,39
Te-121,0.113513514,3.61,15.6
Te-121m,0.046216216,0.415,3.6
Te-123,4.2973E-05,0.0188,0.0548
Te-123m,0.033513514,0.14,1
Te-125m,0.038918919,0.0212,0.0628
Te-127,0.000775676,2.94,9.9
Te-127m,0.012108108,0.021,0.0623
Te-129,0.014135135,1.67,12.7
Te-129m,0.013432432,0.048,13.3
Te-131,0.063783784,4.26,24
Te-131m,0.218918919,9.21,32.5
Te-132,0.052162162,0.262,2.08
Te-133,0.17,8.46,38.1
Te-133m,0.275675676,9.82,34.6
Te-134,0.138648649,4.32,19.8
Th-223,0.021891892,0.0218,0.636
Th-224,0.004702703,0.338,2.27
Th-226,0.004891892,0.0103,0.409
Th-227,0.042702703,0.0224,2.31
Th-228,0.005189189,0.00706,0.0276
Th-229,0.044054054,0.0115,0.429
Th-230,0.004243243,0.00658,0.0222
Th-231,0.037567568,0.00822,0.0326
Th-232,0.003864865,0.00654,0.0218
Th-233,0.009783784,0.247,11.4
Th-234,0.005567568,0.0106,0.208
Th-235,0.008378378,5.91,21.6
Th-236,0.007837838,0.518,10.9
Ti-44,0.018864865,0.222,0.742
Ti-45,0.135135135,4.97,15.2
Ti-51,0.055675676,2.53,11.4
Ti-52,0.031351351,0.0579,0.595
Tl-190,0.197027027,5.06,17.9
Tl-190m,0.372972973,6.01,21.8
Tl-194,0.13972973,4.71,16.5
Tl-194m,0.381081081,5.95,21.4
Tl-195,0.166486486,12.1,44
Tl-196,0.259189189,9.55,42
Tl-197,0.065405405,5.93,30.2
Tl-198,0.272972973,11.2,44.7
Tl-198m,0.184864865,4.52,17
Tl-199,0.035945946,1.46,11.9
Tl-200,0.189189189,7.56,34.7
Tl-201,0.012162162,0.258,0.887
Tl-202,0.070540541,3.14,11
Tl-204,0.000159459,0.215,0.714
Tl-206m,0.362162162,5.62,24.5
Tl-206,6.24324E-06,0.233,0.755
Tl-207,0.000345946,11,32.4
Tl-208,0.410810811,15.5,54.9
Tl-209,0.291891892,11.9,46
Tl-210,0.383783784,11.9,41.8
Tm-161,0.185945946,8.35,41.9
Tm-162,0.260810811,11.3,43.7
Tm-163,0.189189189,10.5,41.6
Tm-164,0.114864865,6.79,29.3
Tm-165,0.087567568,2.81,19.8
Tm-166,0.272972973,12.5,44
Tm-167,0.024405405,0.32,2.23
Tm-168,0.188648649,6.38,24.9
Tm-170,0.000605405,0.157,0.7
Tm-171,0.000108919,0.107,0.357
Tm-172,0.064864865,15.6,47.7
Tm-173,0.06027027,3.13,9.9
Tm-174,0.262432432,5.14,27.9
Tm-175,0.162702703,7.47,27.9
Tm-176,0.267567568,10.9,42.7
U-227,0.031351351,0.0789,1.95
U-228,0.006,0.00797,0.0413
U-230,0.006756757,0.00693,0.0242
U-231,0.06027027,0.0101,0.126
U-232,0.006324324,0.00672,0.0223
U-233,0.002918919,0.00673,0.0224
U-234,0.00572973,0.0067,0.0221
U-235,0.036756757,0.208,1.35
U-236,0.005189189,0.00669,0.022
U-237,0.044864865,0.0234,0.816
U-238,0.004162162,0.00669,0.022
U-239,0.01272973,0.0439,1.82
U-240,0.012135135,0.00787,0.0306
U-242,0.007351351,1.61,13
V-47,0.154054054,4.99,15.3
V-48,0.418918919,11.7,39
V-50,0.190540541,17.1,50.8
V-52,0.194864865,17.5,50.2
V-53,0.150540541,12.9,38.1
W-177,0.135135135,4.86,26.3
W-178,0.0024,0.128,0.417
W-179,0.011945946,0.0668,0.338
W-179m,0.008243243,0.251,1.53
W-181,0.006378378,0.128,0.417
W-185m,0.003432432,0.27,1.02
W-185,6.24324E-06,0.206,0.655
W-187,0.068108108,5.79,19.8
W-188,0.000272973,1.13,4.13
W-190,0.020972973,0.276,0.999
Xe-120,0.097027027,1.03,16.4
Xe-121,0.215135135,7.68,37.7
Xe-122,0.029189189,0.0352,2.39
Xe-123,0.11,3.88,25.7
Xe-125,0.064864865,0.23,4.41
Xe-127,0.061621622,0.3,2.72
Xe-127m,0.033243243,0.15,0.907
Xe-129m,0.033783784,0.0283,0.0938
Xe-131m,0.014081081,0.0276,0.0875
Xe-133,0.015351351,0.0379,0.4
Xe-133m,0.01727027,0.0369,0.92
Xe-135,0.037297297,1.16,4.19
Xe-135m,0.068648649,4.85,15.5
Xe-137,0.028108108,5.1,20.5
Xe-138,0.147567568,13.1,50.6
Y-81,0.182972973,4.16,14.2
Y-83,0.211351351,5.57,20.5
Y-83m,0.131081081,3.7,13.5
Y-84m,0.589189189,9.26,31.8
Y-85,0.169189189,5.1,16.4
Y-85m,0.192702703,7.59,33.1
Y-86,0.510810811,11.1,39.3
Y-86m,0.031621622,0.943,4.23
Y-87,0.076216216,3.8,13.1
Y-87m,0.048648649,2.69,8.7
Y-88,0.364864865,15.8,49.3
Y-89m,0.133513514,11.1,32.9
Y-90m,0.096486486,2.54,11.6
Y-91,0.000440541,15.1,43.8
Y-91m,0.082162162,5.63,17.1
Y-92,0.036216216,11.7,37.4
Y-93,0.013189189,10.2,43.4
Y-94,0.110540541,12,37.2
Y-95,0.134054054,18.4,55.7
Yb-162,0.038108108,0.65,11.4
Yb-163,0.107837838,7.34,31.3
Yb-164,0.010108108,0.13,3.85
Yb-165,0.052162162,3.65,26.1
Yb-166,0.016027027,0.102,0.362
Yb-167,0.041351351,0.194,1.32
Yb-169,0.052432432,0.242,1.64
Yb-175,0.005945946,2.03,8.04
Yb-177,0.027837838,9.16,36.5
Yb-178,0.005891892,2.61,8.42
Yb-179,0.15,5.73,18.8
Zn-60,0.235945946,5.26,17.1
Zn-61,0.225405405,6.55,26.1
Zn-62,0.07,4.9,16.4
Zn-63,0.168648649,5.38,17.3
Zn-65,0.082972973,13.5,40.2
Zn-69m,0.064324324,3.7,11.4
Zn-71,0.047567568,6.55,24.2
Zn-71m,0.238648649,5.16,18.5
Zn-72,0.026216216,0.243,1.04
Zr-85,0.224594595,5.29,18.6
Zr-86,0.060810811,0.55,3.7
Zr-87,0.143513514,5.31,17.4
Zr-88,0.067297297,2.47,8.86
Zr-89,0.178108108,9.02,29.9
Zr-89m,0.098918919,6.71,22.8
Zr-95,0.111351351,8.62,25.7
